       385 MEMB     3        POPC     H13Y     HAL2     0.900000E-01   1.00800           0
       386 MEMB     3        POPC     C314     CTL2    -0.180000       12.0110           0
       387 MEMB     3        POPC     H14X     HAL2     0.900000E-01   1.00800           0
       388 MEMB     3        POPC     H14Y     HAL2     0.900000E-01   1.00800           0
       389 MEMB     3        POPC     C315     CTL2    -0.180000       12.0110           0
       390 MEMB     3        POPC     H15X     HAL2     0.900000E-01   1.00800           0
       391 MEMB     3        POPC     H15Y     HAL2     0.900000E-01   1.00800           0
       392 MEMB     3        POPC     C316     CTL3    -0.270000       12.0110           0
       393 MEMB     3        POPC     H16X     HAL3     0.900000E-01   1.00800           0
       394 MEMB     3        POPC     H16Y     HAL3     0.900000E-01   1.00800           0
       395 MEMB     3        POPC     H16Z     HAL3     0.900000E-01   1.00800           0
       396 MEMB     4        POPC     N        NTL     -0.600000       14.0070           0
       397 MEMB     4        POPC     C12      CTL2    -0.100000       12.0110           0
       398 MEMB     4        POPC     H12A     HL       0.250000       1.00800           0
       399 MEMB     4        POPC     H12B     HL       0.250000       1.00800           0
       400 MEMB     4        POPC     C13      CTL5    -0.350000       12.0110           0
       401 MEMB     4        POPC     H13A     HL       0.250000       1.00800           0
       402 MEMB     4        POPC     H13B     HL       0.250000       1.00800           0
       403 MEMB     4        POPC     H13C     HL       0.250000       1.00800           0
       404 MEMB     4        POPC     C14      CTL5    -0.350000       12.0110           0
       405 MEMB     4        POPC     H14A     HL       0.250000       1.00800           0
       406 MEMB     4        POPC     H14B     HL       0.250000       1.00800           0
       407 MEMB     4        POPC     H14C     HL       0.250000       1.00800           0
       408 MEMB     4        POPC     C15      CTL5    -0.350000       12.0110           0
       409 MEMB     4        POPC     H15A     HL       0.250000       1.00800           0
       410 MEMB     4        POPC     H15B     HL       0.250000       1.00800           0
       411 MEMB     4        POPC     H15C     HL       0.250000       1.00800           0
       412 MEMB     4        POPC     C11      CTL2    -0.800000E-01   12.0110           0
       413 MEMB     4        POPC     H11A     HAL2     0.900000E-01   1.00800           0
       414 MEMB     4        POPC     H11B     HAL2     0.900000E-01   1.00800           0
       415 MEMB     4        POPC     P        PL       1.50000        30.9740           0
       416 MEMB     4        POPC     O13      O2L     -0.780000       15.9994           0
       417 MEMB     4        POPC     O14      O2L     -0.780000       15.9994           0
       418 MEMB     4        POPC     O12      OSLP    -0.570000       15.9994           0
       419 MEMB     4        POPC     O11      OSLP    -0.570000       15.9994           0
       420 MEMB     4        POPC     C1       CTL2    -0.800000E-01   12.0110           0
       421 MEMB     4        POPC     HA       HAL2     0.900000E-01   1.00800           0
       422 MEMB     4        POPC     HB       HAL2     0.900000E-01   1.00800           0
       423 MEMB     4        POPC     C2       CTL1     0.170000       12.0110           0
       424 MEMB     4        POPC     HS       HAL1     0.900000E-01   1.00800           0
       425 MEMB     4        POPC     O21      OSL     -0.490000       15.9994           0
       426 MEMB     4        POPC     C21      CL       0.900000       12.0110           0
       427 MEMB     4        POPC     O22      OBL     -0.630000       15.9994           0
       428 MEMB     4        POPC     C22      CTL2    -0.220000       12.0110           0
       429 MEMB     4        POPC     H2R      HAL2     0.900000E-01   1.00800           0
       430 MEMB     4        POPC     H2S      HAL2     0.900000E-01   1.00800           0
       431 MEMB     4        POPC     C3       CTL2     0.800000E-01   12.0110           0
       432 MEMB     4        POPC     HX       HAL2     0.900000E-01   1.00800           0
       433 MEMB     4        POPC     HY       HAL2     0.900000E-01   1.00800           0
       434 MEMB     4        POPC     O31      OSL     -0.490000       15.9994           0
       435 MEMB     4        POPC     C31      CL       0.900000       12.0110           0
       436 MEMB     4        POPC     O32      OBL     -0.630000       15.9994           0
       437 MEMB     4        POPC     C32      CTL2    -0.220000       12.0110           0
       438 MEMB     4        POPC     H2X      HAL2     0.900000E-01   1.00800           0
       439 MEMB     4        POPC     H2Y      HAL2     0.900000E-01   1.00800           0
       440 MEMB     4        POPC     C23      CTL2    -0.180000       12.0110           0
       441 MEMB     4        POPC     H3R      HAL2     0.900000E-01   1.00800           0
       442 MEMB     4        POPC     H3S      HAL2     0.900000E-01   1.00800           0
       443 MEMB     4        POPC     C24      CTL2    -0.180000       12.0110           0
       444 MEMB     4        POPC     H4R      HAL2     0.900000E-01   1.00800           0
       445 MEMB     4        POPC     H4S      HAL2     0.900000E-01   1.00800           0
       446 MEMB     4        POPC     C25      CTL2    -0.180000       12.0110           0
       447 MEMB     4        POPC     H5R      HAL2     0.900000E-01   1.00800           0
       448 MEMB     4        POPC     H5S      HAL2     0.900000E-01   1.00800           0
       449 MEMB     4        POPC     C26      CTL2    -0.180000       12.0110           0
       450 MEMB     4        POPC     H6R      HAL2     0.900000E-01   1.00800           0
       451 MEMB     4        POPC     H6S      HAL2     0.900000E-01   1.00800           0
       452 MEMB     4        POPC     C27      CTL2    -0.180000       12.0110           0
       453 MEMB     4        POPC     H7R      HAL2     0.900000E-01   1.00800           0
       454 MEMB     4        POPC     H7S      HAL2     0.900000E-01   1.00800           0
       455 MEMB     4        POPC     C28      CTL2    -0.180000       12.0110           0
       456 MEMB     4        POPC     H8R      HAL2     0.900000E-01   1.00800           0
       457 MEMB     4        POPC     H8S      HAL2     0.900000E-01   1.00800           0
       458 MEMB     4        POPC     C29      CEL1    -0.150000       12.0110           0
       459 MEMB     4        POPC     H91      HEL1     0.150000       1.00800           0
       460 MEMB     4        POPC     C210     CEL1    -0.150000       12.0110           0
       461 MEMB     4        POPC     H101     HEL1     0.150000       1.00800           0
       462 MEMB     4        POPC     C211     CTL2    -0.180000       12.0110           0
       463 MEMB     4        POPC     H11R     HAL2     0.900000E-01   1.00800           0
       464 MEMB     4        POPC     H11S     HAL2     0.900000E-01   1.00800           0
       465 MEMB     4        POPC     C212     CTL2    -0.180000       12.0110           0
       466 MEMB     4        POPC     H12R     HAL2     0.900000E-01   1.00800           0
       467 MEMB     4        POPC     H12S     HAL2     0.900000E-01   1.00800           0
       468 MEMB     4        POPC     C213     CTL2    -0.180000       12.0110           0
       469 MEMB     4        POPC     H13R     HAL2     0.900000E-01   1.00800           0
       470 MEMB     4        POPC     H13S     HAL2     0.900000E-01   1.00800           0
       471 MEMB     4        POPC     C214     CTL2    -0.180000       12.0110           0
       472 MEMB     4        POPC     H14R     HAL2     0.900000E-01   1.00800           0
       473 MEMB     4        POPC     H14S     HAL2     0.900000E-01   1.00800           0
       474 MEMB     4        POPC     C215     CTL2    -0.180000       12.0110           0
       475 MEMB     4        POPC     H15R     HAL2     0.900000E-01   1.00800           0
       476 MEMB     4        POPC     H15S     HAL2     0.900000E-01   1.00800           0
       477 MEMB     4        POPC     C216     CTL2    -0.180000       12.0110           0
       478 MEMB     4        POPC     H16R     HAL2     0.900000E-01   1.00800           0
       479 MEMB     4        POPC     H16S     HAL2     0.900000E-01   1.00800           0
       480 MEMB     4        POPC     C217     CTL2    -0.180000       12.0110           0
       481 MEMB     4        POPC     H17R     HAL2     0.900000E-01   1.00800           0
       482 MEMB     4        POPC     H17S     HAL2     0.900000E-01   1.00800           0
       483 MEMB     4        POPC     C218     CTL3    -0.270000       12.0110           0
       484 MEMB     4        POPC     H18R     HAL3     0.900000E-01   1.00800           0
       485 MEMB     4        POPC     H18S     HAL3     0.900000E-01   1.00800           0
       486 MEMB     4        POPC     H18T     HAL3     0.900000E-01   1.00800           0
       487 MEMB     4        POPC     C33      CTL2    -0.180000       12.0110           0
       488 MEMB     4        POPC     H3X      HAL2     0.900000E-01   1.00800           0
       489 MEMB     4        POPC     H3Y      HAL2     0.900000E-01   1.00800           0
       490 MEMB     4        POPC     C34      CTL2    -0.180000       12.0110           0
       491 MEMB     4        POPC     H4X      HAL2     0.900000E-01   1.00800           0
       492 MEMB     4        POPC     H4Y      HAL2     0.900000E-01   1.00800           0
       493 MEMB     4        POPC     C35      CTL2    -0.180000       12.0110           0
       494 MEMB     4        POPC     H5X      HAL2     0.900000E-01   1.00800           0
       495 MEMB     4        POPC     H5Y      HAL2     0.900000E-01   1.00800           0
