frame cylLigand relX relY relZ cyl20 cyl25 cyl30 cyl46 cyl6 distToBindingSiteCOM absX absY absZ
853 2.83771165560121e-01 5.90463125392966e+00 -2.02931085354275e-01 -2.47680641533152e+00 1.81295040722362e+01 6.29377534780668e+00 1.69469732439840e+01 1.83197934776035e+01 1.14420835195539e+01 6.40627983226720e+00 2.79608731585960e+01 5.32217922979388e+00 6.89039260231264e+00 
854 1.14716584289302e+00 5.25645927856051e+00 -9.28092956410085e-01 -2.72017641274811e+00 1.77216776081554e+01 6.45997914235344e+00 1.65163926673664e+01 1.86199765016558e+01 1.15806128560267e+01 5.99091649076951e+00 2.73465672820896e+01 4.92412001719871e+00 6.47990494509090e+00 
855 6.62264070723330e-01 6.16166162205904e+00 -5.00472288798942e-01 -1.72303993881941e+00 1.82547078342044e+01 6.71432823841817e+00 1.69900776743653e+01 1.81384519622594e+01 1.15115739779245e+01 6.41758623528954e+00 2.75871878372956e+01 5.31814260256367e+00 7.02152500828737e+00 
856 6.55624586559550e-01 5.87797443828335e+00 -5.84329051263199e-01 -2.40815550443454e+00 1.85820027591289e+01 6.14006034286581e+00 1.65634870026638e+01 1.82727911884011e+01 1.17906359179488e+01 6.37896832338905e+00 2.78659247430203e+01 5.27932619776204e+00 6.59982664472514e+00 
857 4.27981767723526e-01 5.56804306107999e+00 -2.74222719167339e-01 -2.37061423135599e+00 1.86447988409175e+01 5.71894669610666e+00 1.70422657501185e+01 1.77514645229676e+01 1.15412180328789e+01 6.05789678549050e+00 2.76366329414624e+01 5.55429012782150e+00 6.99210268531834e+00 
858 9.04407988978256e-01 5.54749983084163e+00 -7.92173598275962e-01 -2.40203873475097e+00 1.80236297144057e+01 5.42452199243887e+00 1.69187883525191e+01 1.83708478278244e+01 1.16762994405468e+01 6.09689129526167e+00 2.74724718774352e+01 5.03458766240310e+00 6.88863442089322e+00 
859 5.98566027148196e-01 5.76948103240686e+00 -5.27067807588767e-01 -2.63351662035299e+00 1.78883626000591e+01 5.69380376825528e+00 1.66380216171883e+01 1.83423277846354e+01 1.15125362591665e+01 6.36397058814499e+00 2.77614857147053e+01 5.15652907810457e+00 6.46022192430736e+00 
860 1.00183003369174e+00 5.60850035597562e+00 -9.09412044768218e-01 -2.87401103397161e+00 1.76759381818185e+01 5.32957227223551e+00 1.68581380988152e+01 1.84971451151892e+01 1.14461953159015e+01 6.36727931957902e+00 2.73360519709305e+01 4.80323915200459e+00 6.39237736043604e+00 
861 6.51575005721613e-01 5.51917074627172e+00 -5.07012832698729e-01 -2.28632624387231e+00 1.80365727034583e+01 5.78371356113923e+00 1.61106809634697e+01 1.86090506737805e+01 1.23491848661818e+01 5.99546457186113e+00 2.74119818683355e+01 4.70697014916267e+00 6.68373462546318e+00 
862 7.64471524109281e-01 5.69126233452384e+00 -6.83878509622885e-01 -2.51260519995023e+00 1.79264734869525e+01 5.81371402887031e+00 1.64749524204757e+01 1.81765054276234e+01 1.14239659941257e+01 6.25870127639198e+00 2.77253443830258e+01 5.03923876484334e+00 6.76219938227873e+00 
863 1.00068982548715e+00 5.48211855718314e+00 -8.71560510968564e-01 -2.73037555080173e+00 1.76322837102945e+01 5.62130242153087e+00 1.69717144852978e+01 1.80339117788496e+01 1.16749352523172e+01 6.18612901964608e+00 2.73462010245051e+01 5.20656054135488e+00 6.84460549163243e+00 
864 9.37065451287403e-01 5.56457478689140e+00 -8.31496368114591e-01 -2.59155930230163e+00 1.77098188155171e+01 5.65297263925929e+00 1.75135497951086e+01 1.77336761789168e+01 1.15188039021540e+01 6.19451841440812e+00 2.75471041612642e+01 5.39034462552896e+00 7.06104980433701e+00 
865 7.52935361914295e-01 5.57615025618341e+00 -6.42050933399503e-01 -2.89070749622755e+00 1.83768215993981e+01 6.00386813042370e+00 1.78422137574873e+01 1.90916625361780e+01 1.16311125460239e+01 6.31362581322013e+00 2.70517609857335e+01 5.53241976887516e+00 6.81031852911017e+00 
866 9.68934887133997e-01 5.54969844852921e+00 -8.60357196084181e-01 -2.76001701476595e+00 1.80591262448950e+01 5.89999973203527e+00 1.73845641688104e+01 1.85813321949655e+01 1.18775929337654e+01 6.25756033101232e+00 2.70919153403337e+01 5.42960403313454e+00 6.56909024556786e+00 
867 1.01965997574930e+00 5.70828779801460e+00 -9.44070805642729e-01 -3.47517910955931e+00 1.81188738923851e+01 6.13386003546411e+00 1.72658710097356e+01 1.93001102891244e+01 1.18823236022085e+01 6.74927322861853e+00 2.69554042992227e+01 5.74850478145086e+00 6.06796991534675e+00 
868 9.37247555918923e-01 5.45638624228357e+00 -7.93249486390442e-01 -2.97175889407257e+00 1.81066987779162e+01 5.64079789320132e+00 1.77989487579842e+01 1.83651280581550e+01 1.16456435353813e+01 6.26360491228011e+00 2.73453488671949e+01 5.51826464469961e+00 6.86674731221982e+00 
869 1.18237131702249e+00 5.45487750274379e+00 -1.05434809067330e+00 -2.76940105893681e+00 1.83103574156250e+01 5.98383558848245e+00 1.81166711360700e+01 1.87079573571142e+01 1.17694948559398e+01 6.20781126416445e+00 2.69718322345365e+01 5.41790447990433e+00 7.05249218050431e+00 
870 9.92106407834591e-01 5.48459249520792e+00 -8.63326939235016e-01 -3.12287545839531e+00 1.83803629205845e+01 5.85773203966883e+00 1.83139779056167e+01 1.86038765581165e+01 1.20927682035302e+01 6.37012082861445e+00 2.72551139835064e+01 5.64261589414750e+00 6.26193948731737e+00 
871 6.50379693111288e-01 5.65983064932738e+00 -5.60366882138922e-01 -2.96372627724927e+00 1.80800080964516e+01 5.71543623943940e+00 1.77009670624282e+01 1.81386779508929e+01 1.19626799742306e+01 6.41337410947791e+00 2.76472471786574e+01 5.39071603214037e+00 6.60514875141794e+00 
872 1.07269199442920e+00 5.35241256027759e+00 -8.94596159341692e-01 -2.95085990972654e+00 1.79143055612769e+01 5.32213380291967e+00 1.72186980856392e+01 1.87836921060952e+01 1.17535542944311e+01 6.17707023681596e+00 2.72579390356786e+01 5.10097262122705e+00 5.83284602944987e+00 
873 7.38833647400927e-01 5.65538517405799e+00 -6.50374924756128e-01 -2.99225871098845e+00 1.85690650611095e+01 5.71655394558340e+00 1.75298065143704e+01 1.88639633742463e+01 1.20323886670670e+01 6.43117261494300e+00 2.75143287285360e+01 5.18411815665739e+00 6.10171837383652e+00 
874 7.37783013580160e-01 5.76126486251875e+00 -6.66098659644452e-01 -2.54440968736476e+00 1.95809242387625e+01 5.91430696008085e+00 1.71473536167282e+01 1.94188931367882e+01 1.25227437441701e+01 6.33323621047162e+00 2.79545362774432e+01 5.60610194909716e+00 6.43581916076290e+00 
875 9.99031367394693e-01 5.63464837815847e+00 -9.11947629969461e-01 -2.72733813363404e+00 1.92917575643653e+01 5.94572923038326e+00 1.61932486957394e+01 1.95330467709694e+01 1.22543766244339e+01 6.32607968021785e+00 2.76910642560030e+01 5.08066441115929e+00 6.65560477181104e+00 
876 7.60053725702817e-01 5.74827922401652e+00 -6.87265273579466e-01 -2.56193667970867e+00 1.86069614443293e+01 6.21633081180676e+00 1.69989616425825e+01 1.92862845752710e+01 1.17195659294940e+01 6.33076355144977e+00 2.74400313605946e+01 5.48185057568298e+00 6.28254432629878e+00 
877 6.00794157920599e-01 5.75422935980904e+00 -5.27727720340922e-01 -2.40385312220640e+00 1.86887372264774e+01 6.15684362325552e+00 1.73800507708272e+01 1.98264412225812e+01 1.14835078998455e+01 6.25844724394526e+00 2.75063598590425e+01 5.79605826081421e+00 6.89153943931509e+00 
878 2.69989116147825e-01 5.70055763528457e+00 -1.71251789057702e-01 -2.36504384341986e+00 1.87611185142588e+01 5.97440223963883e+00 1.71859168232940e+01 1.95260120708659e+01 1.16442432257393e+01 6.17406810051160e+00 2.76805535231975e+01 6.19675732896943e+00 6.57729841596039e+00 
879 7.71431291342090e-01 5.78905346300828e+00 -7.01613312710464e-01 -2.84958000001790e+00 1.91698929016221e+01 5.90061444681796e+00 1.70658507042361e+01 1.92187094938809e+01 1.20493711038396e+01 6.49041658251940e+00 2.79351779043930e+01 5.73329903623573e+00 6.29001948073940e+00 
880 5.10926073763165e-01 5.76098575412969e+00 -4.38026386542918e-01 -3.03318265195729e+00 1.96441568802967e+01 6.02284313988073e+00 1.73167990231110e+01 1.96287253104983e+01 1.20442394385731e+01 6.52541347155318e+00 2.75380538653182e+01 5.84981695983621e+00 5.94133142726038e+00 
881 4.12918325283865e-01 5.97171065492387e+00 -3.16421051076665e-01 -2.75427403923032e+00 1.90705793374046e+01 6.06746505480075e+00 1.76108643836692e+01 1.92682331528214e+01 1.19200949355244e+01 6.58388000428879e+00 2.81707497386905e+01 6.38965729079053e+00 6.22559185598039e+00 
882 8.75648540403686e-01 5.73668349287105e+00 -8.02277079234119e-01 -2.96672122383545e+00 1.89245122487729e+01 6.09140454022952e+00 1.66634788113466e+01 2.01461043104735e+01 1.21156641163748e+01 6.50804278022197e+00 2.79741563456862e+01 5.27261475372362e+00 6.17942924061615e+00 
883 7.49496811555481e-01 5.84130679401748e+00 -6.80247412750550e-01 -3.00803251967363e+00 1.89120456302769e+01 6.22441420828041e+00 1.70425948307255e+01 1.97943616293544e+01 1.21844831371012e+01 6.60544179020621e+00 2.79061980278228e+01 5.34206275476340e+00 6.36667879828113e+00 
884 1.01542526548729e+00 5.62377122045210e+00 -9.26515842325140e-01 -2.90807063793111e+00 1.90808904030922e+01 5.79490397358958e+00 1.70700214565195e+01 1.97598435153254e+01 1.22922559065197e+01 6.39860212712604e+00 2.76795089206647e+01 5.36151560896843e+00 6.55369132586842e+00 
885 9.96402150330555e-01 5.56103741798535e+00 -8.92128925786504e-01 -3.17627376456725e+00 1.93108496956411e+01 5.89424568882522e+00 1.72024491668967e+01 1.94543225991284e+01 1.25212268457820e+01 6.46604563948758e+00 2.79223941162195e+01 5.49506567413108e+00 6.08173176209489e+00 
886 9.32881022115748e-01 5.88144251714876e+00 -8.62048008976106e-01 -3.04439180983350e+00 1.93162824381943e+01 5.95219878462042e+00 1.72828895916826e+01 1.99701666547773e+01 1.21815119130826e+01 6.67853384689230e+00 2.82653471533293e+01 5.52782631785148e+00 6.41754350764940e+00 
887 1.17724143285746e+00 5.62189984559107e+00 -1.09078250002243e+00 -3.28088652768295e+00 1.85642233480714e+01 5.55861472350399e+00 1.73844033950885e+01 1.89408543032569e+01 1.18765810460483e+01 6.59998338965664e+00 2.82647753982556e+01 5.35740546080001e+00 6.06017990556955e+00 
888 7.39166141100601e-01 5.75089983709856e+00 -6.66535182066037e-01 -2.54881387894067e+00 1.89735598111677e+01 6.03421033207986e+00 1.73235967606465e+01 1.90436191995458e+01 1.23775472374415e+01 6.32562805377874e+00 2.84889826240092e+01 5.89998562097208e+00 6.92235344825649e+00 
889 9.15183423933561e-01 5.83600180605169e+00 -8.46058616209875e-01 -3.38786880816429e+00 1.85135241206865e+01 5.87084994819341e+00 1.76015612092509e+01 1.83952284257377e+01 1.20158161874050e+01 6.80091077162714e+00 2.87426475553189e+01 5.93133714263250e+00 6.21675998099444e+00 
890 9.20661194293993e-01 5.54934907633275e+00 -8.09805819151901e-01 -3.26422456154496e+00 1.92594942557024e+01 5.43360045290084e+00 1.74226407746459e+01 1.85120949781317e+01 1.21713046039109e+01 6.48893077663191e+00 2.82564918743990e+01 6.13764120377725e+00 5.86444757328390e+00 
891 9.60575039413145e-01 5.61392815074429e+00 -8.68358368723634e-01 -3.32382859730510e+00 1.88105214541370e+01 5.60490920985975e+00 1.73762903206371e+01 1.73444848897870e+01 1.23443626639643e+01 6.58164660875337e+00 2.89286290573578e+01 6.04563689664093e+00 6.05541410977292e+00 
892 9.62495223377367e-01 5.37693690500662e+00 -7.83506986945755e-01 -3.59614909855988e+00 1.83835634786194e+01 6.12800685288480e+00 1.68598342711086e+01 1.85697349413693e+01 1.17364766201749e+01 6.51595135172816e+00 2.84969456280465e+01 6.37780886345764e+00 6.26923807898117e+00 
893 9.22692594250115e-01 5.52738944765807e+00 -8.04793502553517e-01 -2.91298547857433e+00 1.82884487137735e+01 5.53380654804625e+00 1.77074132901596e+01 1.85514556607922e+01 1.15566932990671e+01 6.29961991601232e+00 2.86749847237571e+01 6.54091689418186e+00 6.99982540284484e+00 
894 7.02299867686724e-01 5.77092482681635e+00 -6.31275903613921e-01 -2.98051703254129e+00 1.90536368223554e+01 5.48348729473000e+00 1.67405176153816e+01 1.86404332314497e+01 1.22416043549117e+01 6.52576159574633e+00 2.81885322946267e+01 6.18555407436311e+00 7.13568290014861e+00 
895 8.55708556070690e-01 5.48207755237939e+00 -7.15535550737355e-01 -3.13113441938378e+00 1.87762833256869e+01 5.10103834603270e+00 1.67709532900212e+01 1.80616301527731e+01 1.25772773669180e+01 6.35367359618991e+00 2.80711265915703e+01 5.97736476859908e+00 6.79381952510248e+00 
896 7.82585995710597e-01 5.49445370913489e+00 -6.40934944915796e-01 -2.86677464527006e+00 1.83132636113882e+01 5.46346666321538e+00 1.68756141335889e+01 1.84636514427725e+01 1.23749826692195e+01 6.23042663324139e+00 2.81128326052539e+01 6.57012336152662e+00 7.11133613111136e+00 
897 8.30811918179383e-01 5.59730607385978e+00 -7.30342035728314e-01 -3.20729664142759e+00 1.76144395476028e+01 5.44644606105975e+00 1.72847676068732e+01 1.78194183158460e+01 1.17374773855516e+01 6.49230209707867e+00 2.81930709824950e+01 6.19877158027041e+00 6.89730021037071e+00 
898 9.11790134025290e-01 5.61951179325251e+00 -8.19601439815934e-01 -3.06106762225291e+00 1.84624025796758e+01 5.77943895429225e+00 1.71377448538924e+01 1.81656848280399e+01 1.22364271514262e+01 6.45141800712506e+00 2.79942817545007e+01 6.44454436328651e+00 7.31233200819342e+00 
899 1.05528806461379e+00 5.50539837191275e+00 -9.37111979683886e-01 -2.92782144110294e+00 1.79233773258733e+01 5.06053640466007e+00 1.68664467786903e+01 1.80985808302901e+01 1.22804547846646e+01 6.30553157845623e+00 2.83458413807516e+01 5.95032811750037e+00 7.65135951604646e+00 
900 1.13620471364919e+00 5.63578009677022e+00 -1.05152249570345e+00 -2.48456026228044e+00 1.83158168680035e+01 5.43416531986828e+00 1.77270568190180e+01 1.84686764415377e+01 1.20717391794385e+01 6.24826028227256e+00 2.82292132297350e+01 5.99889655383381e+00 7.99349134733357e+00 
901 1.42162497378957e-01 5.70293930685100e+00 -6.04256432144890e-03 -2.46861962376119e+00 1.88143444138596e+01 5.61625986193237e+00 1.66176855023905e+01 2.01957138501173e+01 1.23674949311992e+01 6.21430897984873e+00 2.79980896393558e+01 6.46663111083462e+00 7.92477713949218e+00 
902 7.05017721307904e-01 5.62886473251680e+00 -6.08532296249125e-01 -2.67012570540667e+00 1.91953529558684e+01 5.68682153880385e+00 1.69757324409777e+01 2.00366156362950e+01 1.25905080336921e+01 6.25971253455166e+00 2.80581522206033e+01 5.87050547126808e+00 7.52107079597451e+00 
903 6.50323221902830e-01 5.41598733109297e+00 -4.37640255025770e-01 -2.34823886903346e+00 1.86305161574772e+01 5.59478479994540e+00 1.70583664427424e+01 2.00310505871860e+01 1.22486864083548e+01 5.91934739218929e+00 2.78984038138868e+01 6.20823150521523e+00 8.20139947856187e+00 
904 7.95167506693264e-01 5.55855959222522e+00 -6.80635186044612e-01 -2.60544314320400e+00 1.92538533008224e+01 5.59425959268944e+00 1.68483287771612e+01 1.97380531184099e+01 1.20780969988904e+01 6.17650248678569e+00 2.79488874553014e+01 6.38421809975036e+00 7.53618523217486e+00 
905 1.08494335117282e+00 5.28141989870704e+00 -8.70682858755097e-01 -2.84041854313141e+00 1.90565347763784e+01 6.02300720160280e+00 1.69923259595524e+01 1.93838381317931e+01 1.24077689681982e+01 6.05965859493366e+00 2.79987072379939e+01 5.95033423519800e+00 7.20230707426341e+00 
906 6.96675209367013e-01 5.64091136254523e+00 -6.03238685978879e-01 -2.75210848379869e+00 1.95333683269163e+01 5.88471899377891e+00 1.73177169131395e+01 1.92110498607583e+01 1.25404600399432e+01 6.30538492234615e+00 2.82516390892892e+01 6.54239801822673e+00 7.54393719454740e+00 
907 5.09558745137150e-01 5.77727481292643e+00 -4.38401948289233e-01 -2.82892327634912e+00 1.93230945400293e+01 5.71652707676908e+00 1.67859449009921e+01 1.93084931372336e+01 1.29927730353595e+01 6.44762804725954e+00 2.81645190528550e+01 6.97339200203031e+00 8.08676212194788e+00 
908 1.10204991017249e+00 5.42125946191213e+00 -9.56917002514867e-01 -2.58035340627580e+00 1.83364913241271e+01 5.61875344215400e+00 1.69378685680719e+01 1.86473020936719e+01 1.22334104640705e+01 6.07979999706840e+00 2.86125016454951e+01 6.58769382374478e+00 7.96969980849638e+00 
909 1.15586257637269e+00 5.73613381676245e+00 -1.08350266883351e+00 -2.09468843246144e+00 1.93352396996981e+01 5.47396807510382e+00 1.73336577761477e+01 1.89258133791227e+01 1.24314456926404e+01 6.20201006337968e+00 2.88101789548486e+01 6.71269043357785e+00 8.06880006318576e+00 
910 8.60993335118787e-01 5.63450537270815e+00 -7.70917697767657e-01 -2.37324977038788e+00 1.89728660530436e+01 5.26215179956367e+00 1.72602393334991e+01 1.83262974073176e+01 1.30449142960563e+01 6.16232743080523e+00 2.84478542594471e+01 6.90555387102990e+00 7.81931584082669e+00 
911 1.12701594516178e+00 5.51716440259589e+00 -1.01549880935861e+00 -2.44282979105561e+00 1.86602865759956e+01 5.55891238862854e+00 1.76220965804448e+01 1.88377911203016e+01 1.26056393979927e+01 6.11864023007962e+00 2.79716707551473e+01 6.92670951891186e+00 7.59664249365149e+00 
912 1.47038425949455e+00 5.72365120014992e+00 -1.39793797641390e+00 -2.83799863599217e+00 1.81197814383406e+01 5.54647580755156e+00 1.78094243258843e+01 1.82637164888826e+01 1.23571864956823e+01 6.53977445366209e+00 2.84430630189043e+01 6.82189047898279e+00 7.60729317956938e+00 
913 1.47686466872509e+00 5.83369378180269e+00 -1.40778902398087e+00 -2.58502494705990e+00 1.83245843265520e+01 6.00122109452094e+00 1.82625809354809e+01 1.83113684655237e+01 1.23285894007077e+01 6.53423347094411e+00 2.87570063497225e+01 6.58587125797422e+00 7.64392054482684e+00 
914 1.70275535446748e+00 5.26140848130665e+00 -1.53820871676310e+00 -3.11303799172364e+00 1.81757148021276e+01 5.69998531048168e+00 1.79096918350804e+01 1.80865653273535e+01 1.22181885300618e+01 6.30392820401741e+00 2.89437074265790e+01 6.45468782628231e+00 7.22976531901237e+00 
915 1.28866006773415e+00 5.55716679524468e+00 -1.19176305051775e+00 -2.72506959934896e+00 1.86008138956383e+01 6.10661231500669e+00 1.78522837081078e+01 1.88722473371341e+01 1.33646943362036e+01 6.30304738043792e+00 2.87735726195825e+01 6.63293140211951e+00 7.14166994371370e+00 
916 6.42719958873706e-01 6.02258902301844e+00 -5.42116918770594e-01 -2.69356411089260e+00 1.84803928160979e+01 6.28177999215204e+00 1.76545953326225e+01 1.92369277131610e+01 1.31269449071484e+01 6.61972483667472e+00 2.90701169276142e+01 6.96259197173980e+00 7.02130068840372e+00 
917 1.10656450389903e+00 5.49010278260334e+00 -9.86054271993177e-01 -3.15243873498895e+00 1.84631332612610e+01 6.34090357422661e+00 1.85303412555831e+01 1.86118642165814e+01 1.28869021670058e+01 6.40713676837975e+00 2.89057548537160e+01 6.64978526200911e+00 6.53200387992256e+00 
918 1.07910112582483e+00 5.53626359217505e+00 -9.71085748597671e-01 -3.13676409715998e+00 1.84051065473620e+01 6.58022176613873e+00 1.80871083909861e+01 1.83726072523041e+01 1.25944129751637e+01 6.43680907705086e+00 2.86948529930287e+01 6.70830125852578e+00 7.21658766296314e+00 
919 1.06841430363554e+00 5.48783383736731e+00 -9.45222980803494e-01 -2.95300271939029e+00 1.80628007968867e+01 6.18744967644198e+00 1.80089868238689e+01 1.83374575655098e+01 1.24179171018865e+01 6.30317315093907e+00 2.85485092854890e+01 6.81036265605454e+00 7.15740643142533e+00 
